,mean_test_score,std_test_score,mean_score_time,std_score_time,params,model
83,0.7648659938432647,0.007536412569769485,0.12474193572998046,0.004207051637476874,"{'labelspreading__alpha': 0.2610618204463467, 'labelspreading__gamma': 27.06742596955348, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 34, 'labelspreading__tol': 0.001}",ls
84,0.7641517632567344,0.00572013868219167,0.12192091941833497,0.0044961613665633685,"{'labelspreading__alpha': 0.14270565944055336, 'labelspreading__gamma': 24.691784670402843, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 23, 'labelspreading__tol': 0.001}",ls
85,0.7641499976138242,0.006892076971607624,0.12070269584655761,0.0017947748941837685,"{'labelspreading__alpha': 0.03923388431557893, 'labelspreading__gamma': 20.466945183873253, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 10, 'labelspreading__tol': 0.001}",ls
86,0.7636692701566249,0.007326452732503323,0.12056632041931152,0.003357666601407549,"{'labelspreading__alpha': 0.5706953791066927, 'labelspreading__gamma': 29.98604095149281, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 16, 'labelspreading__tol': 0.001}",ls
87,0.7634265406782318,0.006177327925578603,0.1242903232574463,0.003625584360481785,"{'labelspreading__alpha': 0.061675215152929286, 'labelspreading__gamma': 26.386606400854088, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 34, 'labelspreading__tol': 0.001}",ls
88,0.7634265406782318,0.006177327925578603,0.12028651237487793,0.0028588184144341944,"{'labelspreading__alpha': 0.06665296792686995, 'labelspreading__gamma': 27.443746269945912, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 28, 'labelspreading__tol': 0.001}",ls
89,0.7629475203408742,0.007181975907422415,0.12599902153015136,0.008930483375161342,"{'labelspreading__alpha': 0.21004089105301887, 'labelspreading__gamma': 29.091179275980096, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 5, 'labelspreading__tol': 0.001}",ls
90,0.7627065620217731,0.007928143582282408,0.12343325614929199,0.0063803560268319475,"{'labelspreading__alpha': 0.3753368367133764, 'labelspreading__gamma': 31.056475867588517, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 16, 'labelspreading__tol': 0.001}",ls
91,0.7624679012757287,0.006865239997447587,0.12635455131530762,0.011508038758309448,"{'labelspreading__alpha': 0.1251910648620763, 'labelspreading__gamma': 29.78805837281964, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 8, 'labelspreading__tol': 0.001}",ls
92,0.7619871320449596,0.007594595998351556,0.1220616340637207,0.004876323558256229,"{'labelspreading__alpha': 0.43288657906191697, 'labelspreading__gamma': 33.42899315914842, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 7, 'labelspreading__tol': 0.001}",ls
93,0.7612671283644297,0.00723478805497365,0.11723260879516602,0.0007972673708052844,"{'labelspreading__alpha': 0.1451830347058269, 'labelspreading__gamma': 32.90657888678629, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 13, 'labelspreading__tol': 0.001}",ls
94,0.7610261477794481,0.0070868679682013005,0.12099480628967285,0.003519498079098098,"{'labelspreading__alpha': 0.22436523564177524, 'labelspreading__gamma': 39.15215634622031, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 37, 'labelspreading__tol': 0.001}",ls
95,0.7610215276092631,0.008911952059480423,0.13877410888671876,0.016519130923681735,"{'labelspreading__alpha': 0.6667499171342582, 'labelspreading__gamma': 41.61064289185748, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 19, 'labelspreading__tol': 0.001}",ls
96,0.7600599696400353,0.008985415023042197,0.11796197891235352,0.003293700244015536,"{'labelspreading__alpha': 0.42557855647320425, 'labelspreading__gamma': 44.05679674439448, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 12, 'labelspreading__tol': 0.001}",ls
97,0.7598207351902746,0.008555040116650299,0.1221848487854004,0.005282468832371585,"{'labelspreading__alpha': 0.5903013637406701, 'labelspreading__gamma': 44.18158196338844, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 37, 'labelspreading__tol': 0.001}",ls
98,0.411689666935116,0.02394746093258842,0.1206331729888916,0.0038753509873514958,"{'labelspreading__alpha': 0.07083586874556483, 'labelspreading__gamma': -3.434913419213018, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 9, 'labelspreading__tol': 0.001}",ls
99,0.411689666935116,0.02394746093258842,0.11405277252197266,0.0006881898824126303,"{'labelspreading__alpha': 0.4933719467656612, 'labelspreading__gamma': -1.392370196719348, 'labelspreading__kernel': 'rbf', 'labelspreading__max_iter': 30, 'labelspreading__n_neighbors': 16, 'labelspreading__tol': 0.001}",ls
