"","Human","CLUMP","FEATURE","MAXIMA","MEDIAL","SHAPE","SHAPE.angularity","SHAPE.angularity.amplitude","SHAPE.angularity.count","SHAPE.angularity.max","SHAPE.angularity.mean","SHAPE.angularity.median","SHAPE.angularity.mid","SHAPE.angularity.min","SHAPE.angularity.stdev","SHAPE.angularity.variation","SHAPE.area","SHAPE.aspectRatio","SHAPE.circularity","SHAPE.curvature","SHAPE.feret","SHAPE.feret.max","SHAPE.feret.min","SHAPE.length","SHAPE.morphology","SHAPE.orientation","SHAPE.perimeter","SHAPE.pole","SHAPE.roundness","SHAPE.sinuosity","SHAPE.solidity","SHAPE.width","SHAPE.width.amplitude","SHAPE.width.count","SHAPE.width.max","SHAPE.width.mean","SHAPE.width.median","SHAPE.width.mid","SHAPE.width.min","SHAPE.width.stdev","SHAPE.width.variation","EXPERIMENT"
"3611","0",1,0,3,1,1,0.07946857,0.40160084,38,0.28188062,0.07946857,0.055334616,0,0,0.07662346,0.9641983,3.3844717,3.2575395,0.44936502,0.098284505,4.2425756,4.2425756,1.3023865,4.225972,1,73.26007,9.728609,2,0.23940971,1.0095476,0.83859426,0.83037376,0.7401949,48,1.2000142,0.83037376,0.88401544,0.82635784,0.45981932,0.3180203,0.38298452,"D9"
"3612","0",1,0,1,1,1,0.059914295,0.19215155,28,0.15488179,0.059914295,0.055896726,0.124975875,0,0.046242226,0.77180624,1.8425126,4.029612,0.46571615,0.16100799,3.2203596,3.2203596,0.79917353,3.2357368,1,136.86188,7.05098,2,0.22621003,1.0099571,0.9053106,0.6076938,0.1651591,36,0.6580627,0.6076938,0.61268145,0.6580627,0.4929036,0.033998225,0.05594631,"D9"
"3613","0",1,0,1,1,1,0.07734754,0.23842165,16,0.121631116,0.07734754,0.08752624,0.11679054,0.014597232,0.036839265,0.47628233,0.98823977,3.2805018,0.54253733,0.13103856,2.1046982,2.1046982,0.64157814,2.0474508,1,141.43518,4.784332,2,0.28404865,1.004359,0.9395202,0.5007314,0.1445429,22,0.57225007,0.5007314,0.47556952,0.4817832,0.42770717,0.05118892,0.1022283,"D9"
"3614","0",1,2,5,1,1,0.10297733,1.0172864,96,0.7021204,0.10297733,0.043184854,0.04616351,0,0.1543832,1.4991959,4.414987,4.0696445,0.19750577,0.14539354,7.445244,7.445244,1.829458,8.046779,1,115.97021,16.760221,2,0.10141021,1.0888114,0.5289611,0.5588023,0.22399062,104,0.67769176,0.5588023,0.55556524,0.5699485,0.45370114,0.054780215,0.098031476,"D9"
"3615","0",1,0,1,1,1,0.18731084,0.8576823,30,0.4839202,0.18731084,0.14639641,0.11450568,0,0.15322226,0.8180106,2.4647977,3.250676,0.49296442,0.002028615,3.4785104,3.4785104,1.0700884,3.5357313,1,133.83401,7.9266157,2,0.2593611,1.0191796,0.89404285,0.73927486,0.52916026,40,0.9527118,0.73927486,0.7169677,0.7433121,0.42355156,0.17977288,0.24317463,"D9"
"3616","0",1,1,1,1,1,0.036616795,0.17723513,38,0.089362904,0.036616795,0.033723198,0,0,0.027678458,0.75589514,1.7572314,5.6004453,0.363572,0.105564654,3.629025,3.629025,0.6479886,3.6377568,1,5.117178,7.79335,2,0.1698866,1.0068532,0.8811849,0.5026316,0.16685295,44,0.5775508,0.5026316,0.49956432,0.4912342,0.41069788,0.04265957,0.08487244,"D9"
"3617","0",1,0,2,1,1,0.21562685,0.48479792,44,0.37665877,0.21562685,0.20587897,0.1372011,0.04490229,0.10028643,0.4650925,2.6699271,2.052624,0.34458244,0.67963165,3.506761,3.506761,1.7084284,4.278359,1,170.17357,9.867521,2,0.2764376,1.4691064,0.59048164,0.6214227,0.6747445,52,1.1037748,0.6214227,0.590032,0.64991087,0.42903033,0.16659588,0.26808783,"D9"
"3618","0",1,1,2,1,1,0.077500015,0.34999302,46,0.2072323,0.077500015,0.047984175,0.039507065,0,0.061179895,0.78941786,2.4430513,4.393601,0.34403488,0.19744016,4.3537326,4.3537326,0.9909258,4.439647,1,28.680473,9.44648,2,0.16410401,1.0347279,0.77006495,0.5745293,0.095550835,54,0.6218951,0.5745293,0.5752354,0.54372257,0.52634424,0.022383662,0.038960002,"D9"
"3619","0",1,0,4,1,1,0.069432735,0.7192779,159,0.3854031,0.069432735,0.046538834,0.05844882,0,0.0779554,1.1227471,7.5693374,6.471495,0.14024319,0.029585581,12.278952,12.278952,1.8973902,12.553599,1,152.59096,26.043118,2,0.06392127,1.0253243,0.5204767,0.61091,0.6539844,167,1.1373028,0.61091,0.54076654,0.5461672,0.48331836,0.18052301,0.29549852,"D9"
"3620","9",1,0,2,1,1,0.0751046,0.42018571,65,0.3091353,0.0751046,0.05498301,0.0527291,0,0.07446713,0.99151224,3.1209195,4.4126105,0.2638421,0.14146195,5.645383,5.645383,1.2793748,5.822352,1,102.82863,12.1919775,2,0.12468261,1.032468,0.6683232,0.55306715,0.22274926,73,0.6728547,0.55306715,0.5452922,0.6008987,0.45010546,0.05040918,0.09114478,"D9"
"3621","9",1,0,2,1,1,0.034796327,0.1618087,56,0.08896164,0.034796327,0.034679122,0.028023409,0,0.023925303,0.68758124,2.8013785,7.608407,0.2962228,0.003416451,5.150398,5.150398,0.67693514,5.11842,1,108.79166,10.901382,2,0.13446225,1.001308,0.919757,0.56148875,0.09133065,64,0.6102179,0.56148875,0.56223017,0.57528806,0.5188873,0.020661639,0.036797956,"D9"
"3622","9",1,0,2,1,1,0.062226254,0.35790485,53,0.2312386,0.062226254,0.034272894,0.21605393,0,0.06968504,1.1198657,2.7351658,4.443329,0.31087655,0.17752978,4.893955,4.893955,1.1014163,4.9676127,1,104.489204,10.514843,2,0.14540316,1.0280241,0.72418684,0.57031184,0.09592694,61,0.6179259,0.57031184,0.5682388,0.5990663,0.52199894,0.026911262,0.047186922,"D9"
"3623","9",1,1,2,1,1,0.06651206,0.33231393,53,0.18570709,0.06651206,0.06755176,0.0765866,0,0.048560582,0.7301019,2.6606767,6.7986054,0.30792168,0.051370043,4.939373,4.939373,0.7265274,4.9046264,1,112.77673,10.420315,2,0.13885406,1.0103371,0.87477326,0.56100947,0.110886574,61,0.6200314,0.56100947,0.55995584,0.52074224,0.50914484,0.028921409,0.051552445,"D9"
"3624","9",1,0,2,1,1,0.055657934,0.31003302,78,0.2326964,0.055657934,0.04118918,0.2326964,0,0.05512585,0.99044013,3.78974,4.300464,0.24184084,0.1727041,6.4334583,6.4334583,1.4959916,6.713163,1,86.32867,14.032816,2,0.116581745,1.0481414,0.5836093,0.57862103,0.1053133,86,0.6410031,0.57862103,0.5740472,0.6410031,0.5356898,0.025249923,0.043638103,"D9"
"3625","9",1,0,2,1,1,0.04503982,0.19759573,62,0.10487469,0.04503982,0.042529404,0.06788649,0,0.028523773,0.6333012,3.265146,7.7338305,0.28939593,0.001313884,5.643543,5.643543,0.72972155,5.6417704,1,86.11221,11.90721,2,0.13052963,1.0015521,0.93814075,0.59719145,0.12966031,70,0.66670156,0.59719145,0.59233636,0.59295,0.53704125,0.03588335,0.060086843,"D9"
"3626","9",1,0,4,1,1,0.088470936,0.33331323,49,0.1686281,0.088470936,0.079664946,0.15430571,0,0.05457944,0.61691946,3.0946798,4.504025,0.3467901,0.12870714,4.9225225,4.9225225,1.0929163,4.964223,1,108.14063,10.589598,2,0.1626112,1.0174223,0.79068774,0.6494686,0.14195055,59,0.7182125,0.6494686,0.66030884,0.68401104,0.57626194,0.042727314,0.06578811,"D9"
"3627","9",1,1,2,1,1,0.053534344,0.24074335,84,0.16789722,0.053534344,0.045658883,0.16789722,0,0.042228512,0.7888116,4.452982,5.204152,0.24357289,0.12793803,7.0977974,7.0977974,1.363872,7.2540827,1,104.41945,15.157093,2,0.11254181,1.0383073,0.6263568,0.62972295,0.1491133,92,0.6958294,0.62972295,0.6392117,0.68365777,0.5467161,0.042946134,0.06819846,"D9"
"3628","9",1,1,2,1,1,0.050819512,0.22592868,75,0.15781446,0.050819512,0.046249606,0.15781446,0,0.042390957,0.8341473,4.0014014,4.909884,0.25976008,0.14540356,6.474495,6.474495,1.3186656,6.6025767,1,105.76768,13.913128,2,0.12153753,1.0375266,0.65460026,0.62227803,0.2635349,83,0.7554521,0.62227803,0.6149333,0.52146214,0.4919172,0.062292214,0.10010351,"D9"
"3629","9",1,1,2,1,1,0.05143135,0.22155964,86,0.12256568,0.05143135,0.048597056,0.08862847,0,0.03146647,0.611815,4.005215,9.047839,0.21819182,0.018771004,7.3083186,7.3083186,0.80774194,7.328107,1,101.6124,15.187931,2,0.09547749,1.0043709,0.87403053,0.5610769,0.1327228,94,0.62614256,0.5610769,0.5637777,0.5643944,0.49341977,0.03181689,0.056706823,"D9"
"3630","9",1,1,2,1,1,0.075435355,0.3704898,74,0.22407143,0.075435355,0.066775985,0.22407143,0,0.058578607,0.77654046,3.8125982,5.4762526,0.2552227,0.08763133,6.417294,6.417294,1.1718404,6.518024,1,90.82263,13.701112,2,0.11787652,1.0200913,0.6978655,0.60017335,0.11100286,82,0.65258473,0.60017335,0.6028058,0.5930735,0.54158187,0.030098753,0.0501501,"D9"
"3631","9",1,0,2,1,1,0.031592,0.18505655,72,0.11982512,0.031592,0.02803273,0.028719714,0,0.027817175,0.88051325,3.6636846,8.00977,0.25850204,0.028262708,6.3481355,6.3481355,0.792549,6.3581634,1,89.1563,13.345412,2,0.11575394,1.0026616,0.873817,0.59238344,0.15203947,80,0.65546757,0.59238344,0.60270506,0.56703186,0.5034281,0.04375573,0.073863864,"D9"
"3632","9",1,1,3,1,1,0.09537155,0.50693053,54,0.4313827,0.09537155,0.04203367,0.30349112,0,0.121661425,1.2756574,2.9779456,2.703846,0.32477188,0.35877392,4.5605435,4.5605435,1.6866876,5.048804,1,120.94175,10.734309,2,0.18230295,1.1297185,0.60477227,0.61128753,0.15504599,62,0.69839025,0.61128753,0.60906917,0.5955275,0.54334426,0.034014814,0.05564454,"D9"
"3633","9",1,1,2,1,1,0.18954414,1.0055494,74,0.6790053,0.18954414,0.13981178,0.3973372,0,0.17304137,0.9129344,3.678696,1.3887519,0.24577673,0.5545656,3.987007,3.987007,2.8709283,6.526869,1,156.74117,13.714548,2,0.29465243,1.934033,0.48620823,0.5776473,0.2176891,82,0.6976598,0.5776473,0.59139776,0.67290395,0.4799707,0.055575565,0.0962102,"D9"
"3634","9",1,0,2,1,1,0.03756337,0.16854095,87,0.107341826,0.03756337,0.033357628,0.010090118,0,0.02530938,0.67377824,4.3426075,6.3781095,0.22906037,0.079821795,7.3564796,7.3564796,1.153395,7.4315305,1,123.239876,15.434951,2,0.10216935,1.0176896,0.6896116,0.60059774,0.19732183,95,0.72672987,0.60059774,0.5873727,0.56447107,0.52940804,0.048225235,0.08029541,"D9"
"3635","9",1,0,3,1,1,0.042642154,0.1933814,51,0.11637272,0.042642154,0.042663056,0.043448523,0,0.028440272,0.6669521,2.9342906,6.3291388,0.34207162,0.046959132,4.892894,4.892894,0.7730742,4.895533,1,82.60057,10.382405,2,0.15605643,1.0055182,0.9494329,0.6257931,0.17453623,59,0.69595224,0.6257931,0.6308024,0.6646367,0.521416,0.04936138,0.07887812,"D9"
"3636","9",1,1,2,1,1,0.04674772,0.25366953,73,0.15474226,0.04674772,0.03928319,0.054730028,0,0.037296195,0.7978184,3.6176765,6.9358153,0.25517637,0.03919312,6.3599863,6.3599863,0.91697747,6.3620014,1,111.023186,13.347488,2,0.113874756,1.0114845,0.79417163,0.583248,0.1468178,81,0.66133857,0.583248,0.56665546,0.545243,0.51452076,0.044561733,0.076402724,"D9"
"3637","9",1,0,2,1,1,0.06470031,0.38158876,57,0.23575592,0.06470031,0.04241194,0.14077158,0,0.063685074,0.9843086,2.9747,6.1563253,0.30658004,0.01746848,5.2566853,5.2566853,0.85386735,5.228529,1,147.72926,11.042174,2,0.13706587,1.0128475,0.83053917,0.5897651,0.26538303,65,0.75959903,0.5897651,0.55223674,0.6422353,0.494216,0.08123428,0.13774008,"D9"
"3638","9",1,0,3,1,1,0.08008084,0.28565347,42,0.22874409,0.08008084,0.047221724,0.041304234,0,0.07365516,0.9197601,2.5002573,3.956704,0.38152114,0.19607292,4.1303134,4.1303134,1.0438774,4.213911,1,45.26177,9.074819,2,0.18660736,1.0394346,0.777674,0.6183421,0.12720162,50,0.6681024,0.6183421,0.6118867,0.61114764,0.54090077,0.03314375,0.053600993,"D9"
"3639","9",1,1,2,1,1,0.14500967,0.8234926,72,0.60658544,0.14500967,0.07834481,0.43276894,0,0.15399411,1.0619576,3.7098854,2.3562813,0.2602965,0.35815358,5.2783747,5.2783747,2.2401292,6.3545055,1,14.041479,13.382924,2,0.16953923,1.2314984,0.50251937,0.59929085,0.22104454,80,0.7108748,0.59929085,0.5945526,0.6287363,0.48983026,0.064224176,0.10716695,"D9"
"3640","0",1,0,3,1,1,0.12566121,0.88084996,45,0.5527534,0.12566121,0.07101049,0.031399608,0,0.13835065,1.1009814,3.593009,4.3413386,0.40004432,0.08603248,4.7216716,4.7216716,1.0876074,4.839137,1,14.6118145,10.623803,2,0.20519976,1.0350507,0.8822826,0.7918292,0.60755837,57,1.0652972,0.7918292,0.8073903,0.84463334,0.4577389,0.1372539,0.17333776,"D9"
"3641","9",1,2,4,1,1,0.11198282,0.6927538,128,0.58843243,0.11198282,0.06162433,0.09496256,0,0.14661293,1.3092448,6.596271,1.5542259,0.1739659,0.3660595,6.3501806,6.3501806,4.085751,10.426794,1,10.471483,21.828411,2,0.20827469,2.1603363,0.3906335,0.63767105,0.28977805,136,0.83133197,0.63767105,0.61646676,0.57517177,0.5415539,0.06907758,0.108327925,"D9"
"3642","9",1,1,2,1,1,0.058615718,0.37745407,53,0.2436734,0.058615718,0.03907323,0,0,0.05970436,1.0185726,2.4951148,5.826315,0.281053,0.04132873,4.943052,4.943052,0.84840107,4.962778,1,6.09283,10.562241,2,0.13002005,1.0036914,0.7937346,0.5163708,0.2218945,61,0.6555589,0.5163708,0.52275467,0.49558678,0.43366438,0.052033037,0.100766815,"D9"
"3643","0",1,0,2,1,1,0.08275666,0.4777535,82,0.3014397,0.08275666,0.06100497,0.06908523,0,0.07597941,0.9181063,4.0178075,5.0475054,0.23020741,0.1370872,6.8827243,6.8827243,1.3635893,7.029792,1,107.978035,14.809482,2,0.107988745,1.0378993,0.604743,0.5812874,0.20258766,90,0.70335174,0.5812874,0.571855,0.55373573,0.5007641,0.04893144,0.0841777,"D9"
"3644","0",1,0,1,1,1,0.05167801,0.2535885,17,0.17348759,0.05167801,0.04249556,0.015938994,0,0.046389196,0.89765835,1.2172352,3.2405016,0.55816394,0.028957224,2.3528483,2.3528483,0.72607535,2.3688555,1,151.25818,5.2349353,2,0.2799605,1.0044761,0.97166985,0.5665,0.22161812,25,0.65005857,0.5665,0.5659553,0.6390243,0.42844045,0.063696064,0.11243788,"D9"
"3645","9",1,0,2,1,1,0.06452707,0.2969747,35,0.24060324,0.06452707,0.05001525,0.123104475,0,0.064185664,0.9947091,2.1284196,3.8402963,0.422946,0.17537679,3.6752384,3.6752384,0.9570195,3.6931822,1,119.33014,7.9522696,2,0.20063023,1.0163227,0.8680853,0.6129632,0.2889604,43,0.7452884,0.6129632,0.6296215,0.66079617,0.45632797,0.06874231,0.112147525,"D9"
"3646","0",1,1,1,1,1,0.028475601,0.104769275,18,0.05895607,0.028475601,0.030826451,0.038104415,0,0.016694482,0.5862732,0.9685626,4.012306,0.50928,0.05362441,2.2628398,2.2628398,0.5639748,2.2042396,1,127.73216,4.888667,2,0.2408409,1.0008134,0.9533184,0.46902895,0.07233703,24,0.5053767,0.46902895,0.46837202,0.44286686,0.43303967,0.022396155,0.04775005,"D9"
"3647","0",1,0,2,1,1,0.077835344,0.35667467,31,0.19112213,0.077835344,0.070112035,0.038607035,0,0.050518148,0.6490387,2.1429036,3.7516127,0.47212195,0.016762719,3.4507806,3.4507806,0.9198126,3.3955557,1,30.73875,7.5522985,2,0.22912794,1.0023391,0.92017424,0.66995776,0.40376997,39,0.8796281,0.66995776,0.6519968,0.6197433,0.47585815,0.09580431,0.14300053,"D9"
"3648","0",1,1,4,1,1,0.1518842,1.227184,85,0.99510807,0.1518842,0.10979437,0.15045948,0,0.19356039,1.2743945,4.1167054,3.7799866,0.22430491,0.061467577,6.6743402,6.6743402,1.7657048,7.2389584,1,128.66751,15.186596,2,0.11766389,1.088063,0.5673611,0.5839938,0.4248011,93,0.85334384,0.5839938,0.55261314,0.51884556,0.42854273,0.07704302,0.13192438,"D9"
"3649","9",1,0,2,1,1,0.06398324,0.34055844,82,0.2262137,0.06398324,0.05422621,0.10234322,0,0.059574243,0.93109137,3.599257,6.3866057,0.21416776,0.079842374,6.9109607,6.9109607,1.0821023,6.999752,1,130.4498,14.532299,2,0.09595025,1.0219978,0.67405707,0.528111,0.19559863,90,0.6482297,0.528111,0.5255632,0.56284046,0.4526311,0.046277273,0.08762793,"D9"
"3650","9",1,0,2,1,1,0.05674306,0.246784,45,0.13392545,0.05674306,0.048763283,0,0,0.039882947,0.7028692,2.4526262,5.5563884,0.35573995,0.06631389,4.4000063,4.4000063,0.7918824,4.3622265,1,123.506996,9.307956,2,0.16130021,1.0066668,0.89046663,0.5859879,0.21344301,53,0.68857974,0.5859879,0.59885705,0.6216335,0.47513673,0.0730654,0.12468755,"D9"
"3651","9",1,1,2,1,1,0.046727944,0.15991312,50,0.100481614,0.046727944,0.044861097,0.078690186,0,0.029316893,0.62739533,2.4398057,6.149368,0.31039202,0.091701366,4.6841273,4.6841273,0.76172507,4.7053447,1,76.638374,9.938647,2,0.14158198,1.0078646,0.8349439,0.5423871,0.15642688,58,0.63408375,0.5423871,0.5530127,0.47765687,0.47765687,0.03758717,0.06929953,"D9"
"3652","9",1,0,3,1,1,0.08308385,0.47426388,92,0.25465533,0.08308385,0.056703806,0.24624214,0,0.07726375,0.92994905,4.1003757,5.741476,0.19897354,0.072025254,7.5350304,7.5350304,1.3123856,7.7476606,1,101.49725,16.092337,2,0.09195254,1.0301156,0.59409404,0.539615,0.19260076,100,0.6440104,0.539615,0.54688513,0.5484303,0.45140967,0.052378837,0.09706706,"D9"
"3653","9",1,1,2,1,1,0.049814194,0.3916554,83,0.29465222,0.049814194,0.029759925,0.01972256,0,0.066635765,1.3376863,3.815219,6.8867207,0.22179534,0.059892807,6.9588866,6.9588866,1.010479,7.0826554,1,111.07208,14.702408,2,0.10031135,1.0193079,0.733724,0.5541653,0.20614547,91,0.63884807,0.5541653,0.54525673,0.51689166,0.4327026,0.03827983,0.06907656,"D9"
"3654","9",1,1,2,1,1,0.042066988,0.24010584,88,0.13006514,0.042066988,0.037885603,0.0925462,0,0.0327887,0.7794402,3.9677677,8.100277,0.20872837,0.027639333,7.419391,7.419391,0.9159429,7.42419,1,119.52974,15.455651,2,0.09177403,1.0069234,0.73837477,0.545353,0.14351016,96,0.6090948,0.545353,0.55298567,0.5061863,0.46558464,0.03531512,0.064756446,"D9"
"3655","9",1,1,2,1,1,0.039077803,0.21614629,62,0.11562227,0.039077803,0.03167289,0.039459564,0,0.033319037,0.8526333,2.8900273,8.0724325,0.26102418,0.01974358,5.6375585,5.6375585,0.69837165,5.5723658,1,124.07644,11.795478,2,0.11577904,1.0035808,0.86369205,0.5291741,0.13760772,70,0.60892814,0.5291741,0.52938914,0.53988224,0.47132042,0.034908064,0.06596707,"D9"
"3656","9",1,1,2,1,1,0.05320061,0.33352295,82,0.22312617,0.05320061,0.044793233,0.033715088,0,0.042644795,0.8015847,3.4484935,8.537222,0.21648529,0.017424403,6.787754,6.787754,0.7950776,6.8190374,1,2.1298246,14.148338,2,0.095298775,1.0059144,0.84268236,0.5200493,0.21374482,88,0.620404,0.5200493,0.504167,0.49834883,0.4066592,0.05413733,0.104100384,"D9"
"3657","9",1,0,2,1,1,0.060326874,0.35515296,80,0.18110235,0.060326874,0.047093388,0.025100216,0,0.045635432,0.75646937,3.914254,7.5939903,0.23712043,0.024642605,6.9075785,6.9075785,0.9096112,6.8884826,1,65.84251,14.402734,2,0.104449764,1.0064512,0.8007138,0.58229303,0.20229775,88,0.68810683,0.58229303,0.58409333,0.63923305,0.4858091,0.054488797,0.093576245,"D9"
"3658","0",1,0,1,1,1,0.10982699,0.39499208,42,0.24658193,0.10982699,0.11020882,0,0,0.07185606,0.65426594,2.3782992,4.010191,0.36447915,0.19906262,4.0458374,4.0458374,1.008889,4.175654,1,177.6219,9.055279,2,0.1849949,1.0469427,0.77502775,0.5890701,0.18267715,50,0.68269503,0.5890701,0.5828844,0.621292,0.5000179,0.050102178,0.085053,"D9"
"3659","0",1,0,0,1,1,0.047634184,0.15079421,12,0.097692795,0.047634184,0.047176134,0.025865348,0.011712642,0.029123845,0.6114064,0.7784041,3.236432,0.5701737,0.14117105,1.7827525,1.7827525,0.5508388,1.7770549,1,6.1901736,4.141941,2,0.31184095,1.0038544,0.96957755,0.45934665,0.05823782,18,0.48903054,0.45934665,0.45664638,0.48754403,0.43079272,0.018373948,0.040000178,"D9"
"3660","9",1,0,2,1,1,0.07028493,0.27617505,35,0.2252882,0.07028493,0.038521003,0.19344573,0,0.073206745,1.041571,2.1585643,4.0218453,0.4177367,0.22616623,3.6815915,3.6815915,0.9153985,3.7188752,1,86.01337,8.058164,2,0.2027701,1.030154,0.82589257,0.6131835,0.23298141,43,0.72924477,0.6131835,0.6141385,0.70945287,0.49626336,0.07657149,0.12487533,"D9"
"3661","9",1,0,2,1,1,0.20651603,0.6420435,38,0.36916038,0.20651603,0.20774129,0.23429333,0,0.092358,0.44721952,2.336754,3.5817993,0.4019625,0.03781782,3.7054935,3.7054935,1.0345341,3.8967905,1,73.57615,8.547098,2,0.21668608,1.0754763,0.757085,0.62144846,0.22721845,46,0.7232007,0.62144846,0.6364883,0.55966157,0.49598223,0.07454889,0.1199599,"D9"
"3662","9",1,2,2,1,1,0.09189183,0.7504857,86,0.4938927,0.09189183,0.07094055,0.42556047,0,0.0922725,1.0041425,3.6277585,3.9050481,0.19618207,0.19092585,6.877818,6.877818,1.7612633,7.3307934,1,143.54454,15.243843,2,0.09764435,1.0749757,0.45954064,0.50549996,0.20478109,94,0.6065503,0.50549996,0.5141968,0.53727514,0.4017692,0.056490213,0.11175117,"D9"
"3663","9",1,0,2,1,1,0.029767014,0.25290582,69,0.16746263,0.029767014,0.019505566,0.029486828,0,0.038432624,1.2911146,2.9353049,6.8287787,0.2464913,0.070494585,5.8411455,5.8411455,0.8553719,5.8508024,1,140.27228,12.232938,2,0.10953863,1.0100582,0.771262,0.5150173,0.22132069,75,0.66509306,0.5150173,0.48654613,0.4842028,0.44377238,0.05627645,0.109271,"D9"
"3664","0",1,0,0,1,1,0.035354428,0.10335477,10,0.055426065,0.035354428,0.038340528,0.03160878,0,0.016805798,0.475352,0.7764567,2.7131367,0.6691473,0.030523313,1.6590263,1.6590263,0.61147904,1.6383471,1,128.7519,3.818587,2,0.3591872,1.0005673,0.9934851,0.51865625,0.14099458,16,0.567645,0.51865625,0.53305024,0.55763483,0.42665043,0.046299722,0.08926861,"D9"
"3665","0",1,1,2,1,1,0.09081713,0.35854954,43,0.30397937,0.09081713,0.060888555,0.25088096,0,0.07958974,0.87637365,2.2927341,3.4298084,0.35270345,0.2898736,4.0413427,4.0413427,1.1782998,4.1815352,1,112.67396,9.038095,2,0.1787362,1.0556139,0.69625694,0.56575704,0.23313907,51,0.68577373,0.56575704,0.54665536,0.50438005,0.45263466,0.088041425,0.15561701,"D9"
"3666","9",1,0,2,1,1,0.10679582,0.64992505,103,0.36526778,0.10679582,0.084752284,0.0384397,0,0.09362031,0.876629,5.7713723,4.8952446,0.20853303,0.10453407,8.456337,8.456337,1.7274597,8.813078,1,92.27608,18.649063,2,0.102760114,1.0588552,0.5311319,0.6638086,0.3634257,113,0.8197736,0.6638086,0.68846965,0.56459236,0.4563479,0.09946814,0.14984462,"D9"
"3667","0",1,0,2,1,1,0.034620795,0.15573435,56,0.089875095,0.034620795,0.031565804,0.04701086,0,0.022916134,0.6619182,3.461233,6.769789,0.3319891,0.01891264,5.425381,5.425381,0.8014107,5.4089828,1,128.7978,11.446124,2,0.1497202,1.0025688,0.9731259,0.6680743,0.15278673,66,0.72002953,0.6680743,0.66311955,0.7070833,0.5672428,0.033556294,0.050228383,"D9"
"3668","0",1,0,1,1,1,0.1156506,0.32850313,22,0.27539134,0.1156506,0.07860978,0.24307011,0,0.09305574,0.80462825,1.9508383,2.825114,0.5789205,0.35599676,2.8040018,2.8040018,0.99252695,2.8179417,1,116.34864,6.5073795,2,0.31591836,1.0453826,0.8859164,0.73782396,0.4038487,32,0.95955443,0.73782396,0.7299798,0.7251871,0.5557057,0.12519903,0.16968687,"D9"
"3669","0",1,0,1,1,1,0.1457883,0.15942807,5,0.22048928,0.1457883,0.15164173,0.15164173,0.061061215,0.06406229,0.43941998,1.0313267,1.7148756,0.838565,0.34513432,1.5821179,1.5821179,0.92258465,1.5531745,1,57.48055,3.9312863,2,0.52460045,1.0130502,0.9883359,0.77098614,0.441562,15,0.89296365,0.77098614,0.8055661,0.89174414,0.45140165,0.13409223,0.17392299,"D9"
"3670","0",1,1,3,1,1,0.09511988,0.503105,78,0.3277327,0.09511988,0.06962977,0.08422163,0,0.095776655,1.0069047,3.79897,3.6623583,0.23931727,0.17512624,6.284416,6.284416,1.715948,6.713255,1,137.2536,14.123776,2,0.12247462,1.0815864,0.54331636,0.5771354,0.16802347,86,0.6771633,0.5771354,0.5773816,0.52268076,0.50913984,0.034621887,0.05998919,"D9"
"3671","0",1,1,2,1,1,0.11826857,0.69072926,54,0.39302224,0.11826857,0.07455676,0.22011718,0,0.11403492,0.96420306,2.9815564,3.1768434,0.32562372,0.27850363,4.697965,4.697965,1.4788154,5.0512595,1,136.32881,10.726757,2,0.17200202,1.0876408,0.6442222,0.61441785,0.15218705,62,0.6587903,0.61441785,0.6243436,0.6033012,0.50660324,0.03396921,0.055286817,"D9"
"3672","9",1,0,2,1,1,0.07304628,0.28609762,59,0.19668102,0.07304628,0.05549601,0.17608313,0,0.061229583,0.83822995,3.172856,4.2957683,0.3044766,0.18599042,5.2921305,5.2921305,1.2319404,5.4675508,1,94.6485,11.44335,2,0.14424454,1.037782,0.7159071,0.608367,0.2927375,67,0.7468286,0.608367,0.6076883,0.6316727,0.4540911,0.06764827,0.11119647,"E9"
"3673","9",1,0,2,1,1,0.054616995,0.26644543,91,0.13603827,0.054616995,0.050241914,0.054843582,0,0.037158225,0.6803418,4.296478,6.6761427,0.21266648,0.08181112,7.544673,7.544673,1.1300946,7.6593676,1,114.17472,15.933518,2,0.09610408,1.0256675,0.62578446,0.572592,0.14295101,99,0.64577013,0.572592,0.57311565,0.59577143,0.5028191,0.031932417,0.05576818,"E9"
"3674","9",1,0,4,1,1,0.14432284,1.1478952,108,1.0128849,0.14432284,0.072565965,0.19005655,0,0.20847614,1.4445125,4.999216,2.3757026,0.1775438,0.4438738,5.2463017,5.2463017,2.2083158,8.921558,1,154.04276,18.810621,2,0.23126264,4.397145,0.5755685,0.5629036,0.42173496,116,0.8618754,0.5629036,0.5316524,0.57148784,0.44014046,0.08314738,0.14771158,"E9"
"3675","9",1,0,2,1,1,0.06613785,0.5387204,93,0.45257866,0.06613785,0.03195477,0.44143367,0,0.103177205,1.5600326,4.46773,3.6577175,0.21218896,0.18808806,7.338456,7.338456,2.006294,7.8535686,1,54.05637,16.266233,2,0.10563008,1.0805963,0.5061034,0.5832662,0.1719572,101,0.65500873,0.5832662,0.57579607,0.6045767,0.48305154,0.03995591,0.06850373,"E9"
